"","rowid","source","doi","article","tech.a1","tech.a2","tech.a3","tech.a4","tech.a5","tech.a6","tech.1","tech.2","tech.3","tech.4","tech.5","tech.6","tech.7","tech.8","tech.9","tech.10","tech.11","tech.12","risk.b1","risk.13","risk.14","risk.15","risk.16","risk.17","risk.18","risk.19","risk.20","technical.quality","risk.quality","total.quality","score.source","tech.tier.zero","tech.tier.zero.criteria.failure","risk.tier.zero","risk.tier.zero.criteria.failure","authors","year","genus","species","organism.group","environment","life.stage","invitro.invivo","sex","body.length.cm","body.size.source","max.size.ingest.mm","ingest.size.source","exposure.route","leachate.only","mix","type","negative.control","reference.material","exposure.media","solvent","detergent","media.sal.ppt","media.ph","media.temp","media.temp.min","media.temp.max","exposure.duration.d","treatments","replicates","dosing.frequency","sample.size","dose.particles.mL.nominal","dose.particles.mL.min.nominal","dose.particles.mL.max.nominal","dose.mg.L.nominal","dose.mg.kg.sed.nominal","dose.mg.kg.food.nominal","dose.particles.kg.food.nominal","dose.percent.sed.nominal","dose.particles.m2.nominal","dose.mg.m2.nominal","dose.percent.food.nominal","dose.particles.kg.sed.nominal","chem.add.nominal","chem.add.dose.mg.L.nominal","chem.exp.typ.nominal","dose.particles.mL.measured","dose.mg.L.measured","dose.mg.kg.sed.measured","dose.mg.kg.food.measured","dose.particles.kg.food.measured","dose.particles.kg.food.min.measured","dose.particles.kg.food.max.measured","dose.percent.sed.measured","dose.particles.m2.measured","chem.add.dose.mg.L.measured","dose.particles.mL.master","dose.particles.mL.master.converted.reported","dose.mg.L.master","dose.mg.L.master.converted.reported","effect","effect.metric","af.time","acute.chronic","af.noec","direction","stat.clarity","lvl1","lvl2","lvl3","effect.score","bio.org","target.cell.tissue","polymer","density.g.cm3","density.mg.um.3","density.reported.estimated","shape","charge","zetapotential.mV","zetapotential.media","functional.group","size.length.mm.nominal","size.length.min.mm.nominal","size.length.max.mm.nominal","size.length.mm.measured","size.length.min.mm.measured","size.length.max.mm.measured","size.width.mm.nominal","size.width.min.mm.nominal","size.width.max.mm.nominal","size.width.mm.measured","size.width.min.mm.measured","size.width.max.mm.measured","size.height.mm.nominal","size.height.min.mm.nominal","size.height.max.mm.nominal","size.height.mm.measured","size.height.min.mm.measured","size.height.max.mm.measured","csf","csf.calculated.estimated","size.length.um.used.for.conversions","size.width.um.used.for.conversions","particle.surface.area.um2","particle.volume.um3","mass.per.particle.mg","size.category","weather.biofoul","size.valid","size.valid.method","size.valid.media","shape.valid","shape.valid.method","polymer.valid","polymer.valid.method","particle.source","supplier.part","sodium.azide","contaminant.screen","sol.rinse","clean.method","background.plastics","concentration.valid","particle.behavior","uptake.valid","uptake.valid.method","tissue.distribution","fed","curator","effect_f","size_f","shape_f","poly_f","org_f","lvl1_f","lvl2_f","lvl3_f","bio_f","vivo_f","life_f","env_f","species_f","af.time_noNA","acute.chronic_f","tier_zero_tech_f","tier_zero_risk_f","weather.biofoul_f","treatment_range","max.size.ingest.um","exp_type_f","polydispersity","size.length.min.um.used.for.conversions","size.width.min.um.used.for.conversions","size.height.min.um.used.for.conversions","size.length.max.um.used.for.conversions","size.width.max.um.used.for.conversions","size.height.max.um.used.for.conversions","particle.surface.area.um2.min","particle.surface.area.um2.max","particle.volume.um3.min","particle.volume.um3.max","mass.per.particle.mg.min","mass.per.particle.mg.max","dose.um3.mL.master","dose.um2.mL.master","dose.um2.ug.mL.master","environment.noNA","Species","Group","chem.exp.typ.nominal_f","alpha","a.sa","a.v","a.m","a.ssa","R.ave","p.ave","x2M","EC_mono_p.particles.mL","mu.p.mono","mu.p.poly","EC_poly_p.particles.mL","CF_bio","EC_env_p.particles.mL","x_LL_sa","x_UL_sa","mu.sa.poly","mu.sa.mono","EC_poly_sa.particles.mL","EC_env_sa.particles.mL","x_LL_v","x_UL_v","mu.v.poly","mu.v.mono","EC_poly_v.particles.mL","EC_env_v.particles.mL","x_LL_m","x_UL_m","mu.m.poly","mu.m.mono","EC_poly_m.particles.mL","EC_env_m.particles.mL","mu.ssa.mono","x_LL_ssa","x_UL_ssa","mu.ssa.inverse.poly","mu.ssa.poly","EC_poly_ssa.particles.mL","EC_env_ssa.particles.mL"
"142",2163,"Koelmans,Rochman","10.1371/journal.pone.0155063",70,2,2,2,2,2,2,2,1,1,2,1,0,0,0,1,0,1,2,"P",2,2,2,1,0,1,0,2,11,10,21,"de Ruijter","Pass",NA,"Pass",NA,"Ogonowski",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","Y","M7 medium",NA,"Tween80",NA,NA,22,NA,NA,21,4,10,3,1,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,"reported",1.472443533,"converted","Y","LOEC",1,"chronic",2,"decrease","Unclear","fitness","reproduction","num.offspring",4,"organism",NA,"PE",1,1e-09,"reported","fragment",NA,NA,NA,NA,NA,NA,NA,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.6,NA,35.35132222,1.472443533,1.47e-09,3,"N","Y","particle.counter",NA,"N",NA,"N",NA,"modified","cospheric","unknown","N","No","Not Cleaned","N","Y","sonicated","Y","microscopy flourescent particles","gut","Y","LTH,EM","Yes","1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Reproduction","Number of Offspring","Organism","In Vivo","Early","Freshwater","Daphnia magna","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","1-4",114.87,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472443.533,35351322.22,24048518517006802944,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,1e+06,1,4.34627810386335,230081.917471207,1.00617404953341,231502.454626417,3.14159265358979,41453.6823162985,360.87474811786,35.35132222,97960.0883807322,98564.8988186925,0.35081117965086,531732.601123509,530.197103328499,1.472443533,2777.16253777363,2794.30887684418,3.85892297615946e-07,0.58490586123586,0.00292749669711671,1.47e-06,116.245599401018,116.963305489762,24048518.5170068,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,3367089.72222207,3387878.30095052
"143",2164,"Koelmans,Rochman","10.1371/journal.pone.0155063",70,2,2,2,2,2,2,2,1,1,2,1,0,0,0,1,0,1,2,"P",2,2,2,1,0,1,0,2,11,10,21,"de Ruijter","Pass",NA,"Pass",NA,"Ogonowski",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","Y","M7 medium",NA,"Tween80",NA,NA,22,NA,NA,21,4,10,3,1,86000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,"reported",0.126630144,"converted",NA,"EC50",1,"chronic",10,NA,"Clear","fitness","reproduction","num.offspring",4,"organism",NA,"PE",1,1e-09,"reported","fragment",NA,NA,NA,NA,NA,NA,NA,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",2.6,NA,35.35132222,1.472443533,1.47e-09,3,"N","Y","particle.counter",NA,"N",NA,"N",NA,"modified","cospheric","unknown","N","No","Not Cleaned","N","Y","sonicated","Y","microscopy flourescent particles","gut","Y","LTH,EM",NA,"1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Reproduction","Number of Offspring","Organism","In Vivo","Early","Freshwater","Daphnia magna","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","1-4",114.87,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126630.143838,3040213.71092,2068172592462585088,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,86000,1,4.34627810386335,19787.0449025238,1.00617404953341,19909.2110978719,3.14159265358979,41453.6823162985,360.87474811786,35.35132222,8424.56760074297,8476.58129840755,0.35081117965086,531732.601123509,530.197103328499,1.472443533,238.835978248532,240.3105634086,3.85892297615946e-07,0.58490586123586,0.00292749669711671,1.47e-06,9.99712154848757,10.0588442721195,24048518.5170068,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,289569.716111098,291357.533881745
"144",2182,"Koelmans,Rochman","10.1371/journal.pone.0155063",70,2,2,2,2,2,2,2,1,1,2,1,0,0,0,1,0,1,2,"P",2,2,2,1,0,1,0,2,11,10,21,"de Ruijter","Pass",NA,"Pass",NA,"Ogonowski",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","Y","M7 medium",NA,"Tween80",NA,NA,22,NA,NA,21,4,10,3,1,280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280000,"reported",13.13565024,"converted",NA,"EC50",1,"chronic",10,NA,"Clear","fitness","reproduction","num.offspring",4,"organism",NA,"Not Reported",1.3,1.3e-09,"reported","sphere",NA,NA,NA,NA,NA,NA,NA,0.0041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,52.81017251,36.08695121,4.69e-08,3,"N","Y","particle.counter",NA,"N",NA,"N",NA,"commercial","cospheric","unknown","N","No","Not Cleaned","N","Y","sonicated","Y","microscopy flourescent particles","gut","Y","LTH,EM",NA,"1µm < 100µm","Sphere","Not Reported","Crustacea","Fitness","Reproduction","Number of Offspring","Organism","In Vivo","Early","Freshwater","Daphnia magna","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","1-4",114.87,"Particle Only","monodisperse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10104346.3388,14786848.3028,3.15284612e+17,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,280000,1,4.34627810386335,64422.9368919379,1.00617404953341,64820.6872953968,3.14159265358979,41453.6823162985,360.87474811786,52.81017251,40975.0152370614,41227.9970107675,0.35081117965086,531732.601123509,530.197103328499,36.08695121,19057.716979905,19175.3802685328,3.85892297615946e-07,0.58490586123586,0.00292749669711671,4.69e-05,1038.46068798243,1044.87219570854,1126016.47142857,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,44143.7411576613,44416.2868021589
"145",2381,"Koelmans","10.1021/acs.est.7b05367",75,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,"P",2,2,2,2,1,1,1,2,18,13,31,"de Ruijter","Pass",NA,"Pass",NA,"RedondoHasselerharm",2018,"Gammarus","pulex","Crustacea","Freshwater","Adult","invivo",NA,2,"WoRMS",1.44941288885944,NA,"sediment","N","N","Lab","Y","N","sediment dutch standard water",NA,NA,NA,7.3,16,NA,NA,28,7,4,0,11,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","NOEC",1,"chronic",1,NA,"Clear","fitness","body.condition","length",3,"organism",NA,"PS",1.07,1.07e-09,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.036,0.02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",36,NA,6777.413254,3908.643916,4.18e-06,3,"N","Y","particle.size.analyzer",NA,"Y","microscopy","Y","FTIR","commercial","axalta.coating.systems.gmbh","unknown","N","methanol","rinse","Y","N","Not Evaluated","Y","hydrogen peroxide digestion FTIR","whole body,gut","Y","LTH","No","1µm < 100µm","Fragment","Polystyrene","Crustacea","Fitness","Body Condition","Length","Organism","In Vivo","Adult","Freshwater","Gammarus pulex","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","6-7",1449.41288885944,"Particle Only","monodisperse",20,15.4,10.318,500,385,257.95,2884.02363338829,1802514.77086768,1663.96758731996,25999493.5518744,0.00178044531843236,27.8194581005056,NA,NA,NA,"Freshwater","Gammarus pulex","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,1449.41288885944,NA,1,6.10487037984758,NA,1.0003044462661,NA,3.14159265358979,6599850.69134446,4553.46488365917,6777.413254,NA,NA,0.35081117965086,1068193133.31838,27655.2838032376,3908.643916,NA,NA,3.85892297615946e-07,1175.01244665022,0.510904858435395,0.00418,NA,NA,1621390.73062201,1.22833333333333e-07,0.000178036216514901,9.43954312764615e-07,1059373.30491265,NA,NA
"146",2382,"Koelmans","10.1021/acs.est.7b05367",75,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,"P",2,2,2,2,1,1,1,2,18,13,31,"de Ruijter","Pass",NA,"Pass",NA,"RedondoHasselerharm",2018,"Gammarus","pulex","Crustacea","Freshwater","Adult","invivo",NA,2,"WoRMS",1.44941288885944,NA,"sediment","N","N","Lab","Y","N","sediment dutch standard water",NA,NA,NA,7.3,16,NA,NA,28,7,4,0,11,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","LOEC",1,"chronic",2,"decrease","Clear","fitness","body.condition","length",3,"organism",NA,"PS",1.07,1.07e-09,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.036,0.02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",36,NA,6777.413254,3908.643916,4.18e-06,3,"N","Y","particle.size.analyzer",NA,"Y","microscopy","Y","FTIR","commercial","axalta.coating.systems.gmbh","unknown","N","methanol","rinse","Y","N","Not Evaluated","Y","hydrogen peroxide digestion FTIR","whole body,gut","Y","LTH","Yes","1µm < 100µm","Fragment","Polystyrene","Crustacea","Fitness","Body Condition","Length","Organism","In Vivo","Adult","Freshwater","Gammarus pulex","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","6-7",1449.41288885944,"Particle Only","monodisperse",20,15.4,10.318,500,385,257.95,2884.02363338829,1802514.77086768,1663.96758731996,25999493.5518744,0.00178044531843236,27.8194581005056,NA,NA,NA,"Freshwater","Gammarus pulex","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,1449.41288885944,NA,1,6.10487037984758,NA,1.0003044462661,NA,3.14159265358979,6599850.69134446,4553.46488365917,6777.413254,NA,NA,0.35081117965086,1068193133.31838,27655.2838032376,3908.643916,NA,NA,3.85892297615946e-07,1175.01244665022,0.510904858435395,0.00418,NA,NA,1621390.73062201,1.22833333333333e-07,0.000178036216514901,9.43954312764615e-07,1059373.30491265,NA,NA
"147",2386,"Koelmans","10.1021/acs.est.7b05367",75,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,"P",2,2,2,2,1,1,1,2,18,13,31,"de Ruijter","Pass",NA,"Pass",NA,"RedondoHasselerharm",2018,"Gammarus","pulex","Crustacea","Freshwater","Adult","invivo",NA,2,"WoRMS",1.44941288885944,NA,"sediment","N","N","Lab","Y","N","sediment dutch standard water",NA,NA,NA,7.3,16,NA,NA,28,7,4,0,11,NA,NA,NA,NA,35700,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50",1,"chronic",10,NA,"Clear","fitness","body.condition","length",3,"organism",NA,"PS",1.07,1.07e-09,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.036,0.02,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",36,NA,6777.413254,3908.643916,4.18e-06,3,"N","Y","particle.size.analyzer",NA,"Y","microscopy","Y","FTIR","commercial","axalta.coating.systems.gmbh","unknown","N","methanol","rinse","Y","N","Not Evaluated","Y","hydrogen peroxide digestion FTIR","whole body,gut","Y","LTH",NA,"1µm < 100µm","Fragment","Polystyrene","Crustacea","Fitness","Body Condition","Length","Organism","In Vivo","Adult","Freshwater","Gammarus pulex","1","Chronic","Red Criteria Passed","Red Criteria Passed","No","6-7",1449.41288885944,"Particle Only","monodisperse",20,15.4,10.318,500,385,257.95,2884.02363338829,1802514.77086768,1663.96758731996,25999493.5518744,0.00178044531843236,27.8194581005056,NA,NA,NA,"Freshwater","Gammarus pulex","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,1449.41288885944,NA,1,6.10487037984758,NA,1.0003044462661,NA,3.14159265358979,6599850.69134446,4553.46488365917,6777.413254,NA,NA,0.35081117965086,1068193133.31838,27655.2838032376,3908.643916,NA,NA,3.85892297615946e-07,1175.01244665022,0.510904858435395,0.00418,NA,NA,1621390.73062201,1.22833333333333e-07,0.000178036216514901,9.43954312764615e-07,1059373.30491265,NA,NA
"148",2478,"Koelmans,Rochman","10.1016/j.chemosphere.2016.02.133",77,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,0,1,2,"P",2,0,2,2,2,0,0,0,14,8,22,"de Ruijter","Pass",NA,"Pass",NA,"Rehse",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo",NA,0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","adam medium",NA,NA,NA,NA,NA,20,22,4,6,4,0,5,NA,3.9e+07,2.5e+10,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12519500000,"reported",12.5,"reported","N","NOEC",10,"acute",1,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","sphere",NA,NA,NA,NA,0.001,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,19.63495408,8.181230869,7.85e-09,3,"N","Y","microscopy",NA,"Y","microscopy","N",NA,"commercial","cospheric","unknown","N","No","Not Cleaned","N","N","sonication no aggregates observed","Y","microscopy","gut","N","LTH","No","1µm < 100µm","Sphere","Polyethylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Daphnia magna","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",114.87,"Particle Only","monodisperse",1,1,1,4,4,4,12.5663706143592,201.061929829747,0.35081117965086,22.4519154976551,3.36778732464826e-07,2.15538388777489e-05,102424919864.445,245819807604.56,3.13146251725554e+22,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,12519500000,1,4.34627810386335,2880510565.78077,1.00617404953341,2898294980.69543,3.14159265358979,41453.6823162985,360.87474811786,19.63495408,681177635.416809,685383259.878926,0.35081117965086,531732.601123509,530.197103328499,8.181230869,193182722.465734,194375442.163237,3.85892297615946e-07,0.58490586123586,0.00292749669711671,7.85e-06,7771696.41928791,7819679.25793925,2501268.03566879,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,4384434429.88734,4411504145.23347
"149",2479,"Koelmans,Rochman","10.1016/j.chemosphere.2016.02.133",77,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,0,1,2,"P",2,0,2,2,2,0,0,0,14,8,22,"de Ruijter","Pass",NA,"Pass",NA,"Rehse",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo",NA,0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","adam medium",NA,NA,NA,NA,NA,20,22,4,6,4,0,5,NA,7.8e+07,5e+10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5039e+10,"reported",25,"reported","Y","LOEC",10,"acute",2,"increase","Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","sphere",NA,NA,NA,NA,0.001,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,19.63495408,8.181230869,7.85e-09,3,"N","Y","microscopy",NA,"Y","microscopy","N",NA,"commercial","cospheric","unknown","N","No","Not Cleaned","N","N","sonication no aggregates observed","Y","microscopy","gut","N","LTH","Yes","1µm < 100µm","Sphere","Polyethylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Daphnia magna","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",114.87,"Particle Only","monodisperse",1,1,1,4,4,4,12.5663706143592,201.061929829747,0.35081117965086,22.4519154976551,3.36778732464826e-07,2.15538388777489e-05,204849839728.891,491639615209.12,6.26292503451108e+22,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,2.5039e+10,1,4.34627810386335,5761021131.56155,1.00617404953341,5796589961.39085,3.14159265358979,41453.6823162985,360.87474811786,19.63495408,1362355270.83362,1370766519.75785,0.35081117965086,531732.601123509,530.197103328499,8.181230869,386365444.931468,388750884.326474,3.85892297615946e-07,0.58490586123586,0.00292749669711671,7.85e-06,15543392.8385758,15639358.5158785,2501268.03566879,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,8768868859.77468,8823008290.46694
"150",2484,"Koelmans,Rochman","10.1016/j.chemosphere.2016.02.133",77,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,0,1,2,"P",2,0,2,2,2,0,0,0,14,8,22,"de Ruijter","Pass",NA,"Pass",NA,"Rehse",2016,"Daphnia","magna","Crustacea","Freshwater","Early","invivo",NA,0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","adam medium",NA,NA,NA,NA,NA,20,22,4,6,4,0,5,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7257465.405,"converted",57,"reported",NA,"LC50",10,"acute",10,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PE",0.96,9.6e-10,"reported","sphere",NA,NA,NA,NA,0.001,NA,NA,NA,0.001,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,19.63495408,8.181230869,7.85e-09,3,"N","Y","microscopy",NA,"Y","microscopy","N",NA,"commercial","cospheric","unknown","N","No","Not Cleaned","N","N","sonication no aggregates observed","Y","microscopy","gut","N","LTH",NA,"1µm < 100µm","Sphere","Polyethylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Daphnia magna","10","Acute","Red Criteria Passed","Red Criteria Passed","No","6",114.87,"Particle Only","monodisperse",1,1,1,4,4,4,12.5663706143592,201.061929829747,0.35081117965086,22.4519154976551,3.36778732464826e-07,2.15538388777489e-05,59375000.0020856,142499999.964364,18152866237498546176,"Freshwater","Daphnia magna","Crustacea","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,114.87,7257465.405,1,4.34627810386335,1669811.55636335,1.00617404953341,1680121.0556238,3.14159265358979,41453.6823162985,360.87474811786,19.63495408,394873.846694931,397311.817383876,0.35081117965086,531732.601123509,530.197103328499,8.181230869,111986.654829568,112678.065983567,3.85892297615946e-07,0.58490586123586,0.00292749669711671,7.85e-06,4505.1973242657,4533.01263570352,2501268.03566879,1.22833333333333e-07,1.4109865e-05,6.04798578305301e-07,1653443.04016403,2541625.55975864,2557317.68185998
"151",2916,"Koelmans","10.1016/j.scitotenv.2019.04.017",89,2,2,2,2,2,2,1,2,1,2,1,0,2,1,1,2,1,2,"P",2,2,2,2,2,1,1,2,16,14,30,"de Ruijter","Pass",NA,"Pass",NA,"Silva",2019,"Chironomus","riparius","Insect","Freshwater","Early","invivo",NA,5,"10.1007/BF00016865",3.41120548281277,NA,"sediment","N","N","Lab","Y","N","astm hard water",NA,NA,NA,NA,20,NA,NA,10,5,13,1,5,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","NOEC",10,"acute",1,NA,"Clear","fitness","growth","length",3,"organism",NA,"PE",0.935,9.35e-10,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",48,NA,12048.73467,9264.933727,8.66e-06,3,"N","Y","microscopy",NA,"N",NA,"N",NA,"commercial","sigma,9002-88-4,goodfellow,708-316-83","N","N","No","Not Cleaned","Y","Y","Not Evaluated","Y","nitric acid digestion microscopy","whole body","Y","LTH","No","1µm < 100µm","Fragment","Polyethylene","Insect","Fitness","Growth","Length","Organism","In Vivo","Early","Freshwater","Chironomus riparius","10","Acute","Red Criteria Passed","Red Criteria Passed","No","5",3411.20548281277,"Particle Only","monodisperse",32,24.64,16.5088,64,49.28,33.0176,7383.10050147401,29532.402005896,6815.61123766256,54524.8899013005,0.00637259650721449,0.0509807720577159,NA,NA,NA,"Freshwater","Chironomus riparius","Insect","Particle Only",2.07,1.5,1.48,1.32,1.98,0.77,1.1,3411.20548281277,NA,1,6.63749089859229,NA,1.00005570732605,NA,3.14159265358979,36556586.3677045,10716.6180846898,12048.73467,NA,NA,0.35081117965086,13925059776.6316,105111.401458079,9264.933727,NA,NA,3.85892297615946e-07,15317.5657542948,2.92695157819401,0.00866,NA,NA,1391308.85334873,1.22833333333333e-07,0.000419009740138835,1.06377092304148e-06,940052.015278673,NA,NA
